group_id,timestamp,forecast
29,2024-10-02 03:00:00+00:00,0.1397546
29,2024-10-02 04:00:00+00:00,0.1397546
29,2024-10-02 05:00:00+00:00,0.1397546
29,2024-10-02 06:00:00+00:00,0.1397546
29,2024-10-02 07:00:00+00:00,0.1397546
29,2024-10-02 08:00:00+00:00,0.1397546
29,2024-10-02 09:00:00+00:00,0.1397546
29,2024-10-02 10:00:00+00:00,0.1397546
29,2024-10-02 11:00:00+00:00,0.1397546
29,2024-10-02 12:00:00+00:00,0.1397546
29,2024-10-02 13:00:00+00:00,0.1397546
29,2024-10-02 14:00:00+00:00,0.1397546
29,2024-10-02 15:00:00+00:00,0.1397546
29,2024-10-02 16:00:00+00:00,0.1397546
29,2024-10-02 17:00:00+00:00,0.1397546
29,2024-10-02 18:00:00+00:00,0.1397546
29,2024-10-02 19:00:00+00:00,0.1397546
29,2024-10-02 20:00:00+00:00,0.1397546
29,2024-10-02 21:00:00+00:00,0.1397546
29,2024-10-02 22:00:00+00:00,0.1397546
29,2024-10-02 23:00:00+00:00,0.1397546
30,2024-10-01 00:00:00+00:00,0.7345721
30,2024-10-01 01:00:00+00:00,0.63988274
30,2024-10-01 02:00:00+00:00,0.63988274
30,2024-10-01 03:00:00+00:00,0.67706245
30,2024-10-01 04:00:00+00:00,0.67706245
30,2024-10-01 05:00:00+00:00,0.67706245
30,2024-10-01 06:00:00+00:00,0.67706245
30,2024-10-01 07:00:00+00:00,0.67706245
30,2024-10-01 08:00:00+00:00,0.67706245
30,2024-10-01 09:00:00+00:00,0.67706245
30,2024-10-01 10:00:00+00:00,0.67706245
30,2024-10-01 11:00:00+00:00,0.67706245
30,2024-10-01 12:00:00+00:00,0.67706245
30,2024-10-01 13:00:00+00:00,0.67706245
30,2024-10-01 14:00:00+00:00,0.67706245
30,2024-10-01 15:00:00+00:00,0.67706245
30,2024-10-01 16:00:00+00:00,0.67706245
30,2024-10-01 17:00:00+00:00,0.67706245
30,2024-10-01 18:00:00+00:00,0.67706245
30,2024-10-01 19:00:00+00:00,0.67706245
30,2024-10-01 20:00:00+00:00,0.67706245
30,2024-10-01 21:00:00+00:00,0.67706245
30,2024-10-01 22:00:00+00:00,0.67706245
30,2024-10-01 23:00:00+00:00,0.67706245
30,2024-10-02 00:00:00+00:00,0.65993494
30,2024-10-02 01:00:00+00:00,0.65993494
30,2024-10-02 02:00:00+00:00,0.65993494
30,2024-10-02 03:00:00+00:00,0.65993494
30,2024-10-02 04:00:00+00:00,0.65993494
30,2024-10-02 05:00:00+00:00,0.65993494
30,2024-10-02 06:00:00+00:00,0.65993494
30,2024-10-02 07:00:00+00:00,0.65993494
30,2024-10-02 08:00:00+00:00,0.65993494
30,2024-10-02 09:00:00+00:00,0.65993494
30,2024-10-02 10:00:00+00:00,0.65993494
30,2024-10-02 11:00:00+00:00,0.65993494
30,2024-10-02 12:00:00+00:00,0.65993494
30,2024-10-02 13:00:00+00:00,0.65993494
30,2024-10-02 14:00:00+00:00,0.65993494
30,2024-10-02 15:00:00+00:00,0.65993494
30,2024-10-02 16:00:00+00:00,0.65993494
30,2024-10-02 17:00:00+00:00,0.65993494
30,2024-10-02 18:00:00+00:00,0.65993494
30,2024-10-02 19:00:00+00:00,0.65993494
30,2024-10-02 20:00:00+00:00,0.65993494
30,2024-10-02 21:00:00+00:00,0.65993494
30,2024-10-02 22:00:00+00:00,0.65993494
30,2024-10-02 23:00:00+00:00,0.65993494
36,2024-10-01 00:00:00+00:00,0.7345721
36,2024-10-01 01:00:00+00:00,0.35892308
36,2024-10-01 02:00:00+00:00,0.35892308
36,2024-10-01 03:00:00+00:00,0.34220374
36,2024-10-01 04:00:00+00:00,0.34220374
36,2024-10-01 05:00:00+00:00,0.34220374
36,2024-10-01 06:00:00+00:00,0.34220374
36,2024-10-01 07:00:00+00:00,0.34220374
36,2024-10-01 08:00:00+00:00,0.34220374
36,2024-10-01 09:00:00+00:00,0.34220374
36,2024-10-01 10:00:00+00:00,0.34220374
36,2024-10-01 11:00:00+00:00,0.34220374
36,2024-10-01 12:00:00+00:00,0.34220374
36,2024-10-01 13:00:00+00:00,0.34220374
36,2024-10-01 14:00:00+00:00,0.34220374
36,2024-10-01 15:00:00+00:00,0.34220374
36,2024-10-01 16:00:00+00:00,0.34220374
36,2024-10-01 17:00:00+00:00,0.34220374
36,2024-10-01 18:00:00+00:00,0.34220374
36,2024-10-01 19:00:00+00:00,0.34220374
36,2024-10-01 20:00:00+00:00,0.34220374
36,2024-10-01 21:00:00+00:00,0.34220374
36,2024-10-01 22:00:00+00:00,0.34220374
36,2024-10-01 23:00:00+00:00,0.34220374
36,2024-10-02 00:00:00+00:00,0.34736702
36,2024-10-02 01:00:00+00:00,0.34736702
36,2024-10-02 02:00:00+00:00,0.34736702
36,2024-10-02 03:00:00+00:00,0.34736702
36,2024-10-02 04:00:00+00:00,0.34736702
36,2024-10-02 05:00:00+00:00,0.34736702
36,2024-10-02 06:00:00+00:00,0.34736702
36,2024-10-02 07:00:00+00:00,0.34736702
36,2024-10-02 08:00:00+00:00,0.34736702
36,2024-10-02 09:00:00+00:00,0.34736702
36,2024-10-02 10:00:00+00:00,0.34736702
36,2024-10-02 11:00:00+00:00,0.34736702
36,2024-10-02 12:00:00+00:00,0.34736702
36,2024-10-02 13:00:00+00:00,0.34736702
36,2024-10-02 14:00:00+00:00,0.34736702
36,2024-10-02 15:00:00+00:00,0.34736702
36,2024-10-02 16:00:00+00:00,0.34736702
36,2024-10-02 17:00:00+00:00,0.34736702
36,2024-10-02 18:00:00+00:00,0.34736702
36,2024-10-02 19:00:00+00:00,0.34736702
36,2024-10-02 20:00:00+00:00,0.34736702
36,2024-10-02 21:00:00+00:00,0.34736702
36,2024-10-02 22:00:00+00:00,0.34736702
36,2024-10-02 23:00:00+00:00,0.34736702
37,2024-10-01 00:00:00+00:00,0.7345721
37,2024-10-01 01:00:00+00:00,0.40318355
37,2024-10-01 02:00:00+00:00,0.40318355
37,2024-10-01 03:00:00+00:00,0.054198544
37,2024-10-01 04:00:00+00:00,0.054198544
37,2024-10-01 05:00:00+00:00,0.054198544
37,2024-10-01 06:00:00+00:00,0.054198544
37,2024-10-01 07:00:00+00:00,0.054198544
37,2024-10-01 08:00:00+00:00,0.054198544
37,2024-10-01 09:00:00+00:00,0.054198544
37,2024-10-01 10:00:00+00:00,0.054198544
37,2024-10-01 11:00:00+00:00,0.054198544
37,2024-10-01 12:00:00+00:00,0.054198544
37,2024-10-01 13:00:00+00:00,0.054198544
37,2024-10-01 14:00:00+00:00,0.054198544
37,2024-10-01 15:00:00+00:00,0.054198544
37,2024-10-01 16:00:00+00:00,0.054198544
37,2024-10-01 17:00:00+00:00,0.054198544
37,2024-10-01 18:00:00+00:00,0.054198544
37,2024-10-01 19:00:00+00:00,0.054198544
37,2024-10-01 20:00:00+00:00,0.054198544
37,2024-10-01 21:00:00+00:00,0.054198544
37,2024-10-01 22:00:00+00:00,0.054198544
37,2024-10-01 23:00:00+00:00,0.054198544
37,2024-10-02 00:00:00+00:00,0.115832545
37,2024-10-02 01:00:00+00:00,0.115832545
37,2024-10-02 02:00:00+00:00,0.115832545
37,2024-10-02 03:00:00+00:00,0.115832545
37,2024-10-02 04:00:00+00:00,0.115832545
37,2024-10-02 05:00:00+00:00,0.115832545
37,2024-10-02 06:00:00+00:00,0.115832545
37,2024-10-02 07:00:00+00:00,0.115832545
37,2024-10-02 08:00:00+00:00,0.115832545
37,2024-10-02 09:00:00+00:00,0.115832545
37,2024-10-02 10:00:00+00:00,0.115832545
37,2024-10-02 11:00:00+00:00,0.115832545
37,2024-10-02 12:00:00+00:00,0.115832545
37,2024-10-02 13:00:00+00:00,0.115832545
37,2024-10-02 14:00:00+00:00,0.115832545
37,2024-10-02 15:00:00+00:00,0.115832545
37,2024-10-02 16:00:00+00:00,0.115832545
37,2024-10-02 17:00:00+00:00,0.115832545
37,2024-10-02 18:00:00+00:00,0.115832545
37,2024-10-02 19:00:00+00:00,0.115832545
37,2024-10-02 20:00:00+00:00,0.115832545
37,2024-10-02 21:00:00+00:00,0.115832545
37,2024-10-02 22:00:00+00:00,0.115832545
37,2024-10-02 23:00:00+00:00,0.115832545
38,2024-10-01 00:00:00+00:00,0.7345721
38,2024-10-01 01:00:00+00:00,0.46552595
38,2024-10-01 02:00:00+00:00,0.46552595
38,2024-10-01 03:00:00+00:00,0.5073285
38,2024-10-01 04:00:00+00:00,0.5073285
38,2024-10-01 05:00:00+00:00,0.5073285
38,2024-10-01 06:00:00+00:00,0.5073285
38,2024-10-01 07:00:00+00:00,0.5073285
38,2024-10-01 08:00:00+00:00,0.5073285
38,2024-10-01 09:00:00+00:00,0.5073285
38,2024-10-01 10:00:00+00:00,0.5073285
38,2024-10-01 11:00:00+00:00,0.5073285
38,2024-10-01 12:00:00+00:00,0.5073285
38,2024-10-01 13:00:00+00:00,0.5073285
38,2024-10-01 14:00:00+00:00,0.5073285
38,2024-10-01 15:00:00+00:00,0.5073285
38,2024-10-01 16:00:00+00:00,0.5073285
38,2024-10-01 17:00:00+00:00,0.5073285
38,2024-10-01 18:00:00+00:00,0.5073285
38,2024-10-01 19:00:00+00:00,0.5073285
38,2024-10-01 20:00:00+00:00,0.5073285
38,2024-10-01 21:00:00+00:00,0.5073285
38,2024-10-01 22:00:00+00:00,0.5073285
38,2024-10-01 23:00:00+00:00,0.5073285
38,2024-10-02 00:00:00+00:00,0.47077575
38,2024-10-02 01:00:00+00:00,0.47077575
38,2024-10-02 02:00:00+00:00,0.47077575
38,2024-10-02 03:00:00+00:00,0.47077575
38,2024-10-02 04:00:00+00:00,0.47077575
38,2024-10-02 05:00:00+00:00,0.47077575
38,2024-10-02 06:00:00+00:00,0.47077575
38,2024-10-02 07:00:00+00:00,0.47077575
38,2024-10-02 08:00:00+00:00,0.47077575
38,2024-10-02 09:00:00+00:00,0.47077575
38,2024-10-02 10:00:00+00:00,0.47077575
38,2024-10-02 11:00:00+00:00,0.47077575
38,2024-10-02 12:00:00+00:00,0.47077575
38,2024-10-02 13:00:00+00:00,0.47077575
38,2024-10-02 14:00:00+00:00,0.47077575
38,2024-10-02 15:00:00+00:00,0.47077575
38,2024-10-02 16:00:00+00:00,0.47077575
38,2024-10-02 17:00:00+00:00,0.47077575
38,2024-10-02 18:00:00+00:00,0.47077575
38,2024-10-02 19:00:00+00:00,0.47077575
38,2024-10-02 20:00:00+00:00,0.47077575
38,2024-10-02 21:00:00+00:00,0.47077575
38,2024-10-02 22:00:00+00:00,0.47077575
38,2024-10-02 23:00:00+00:00,0.47077575
39,2024-10-01 00:00:00+00:00,0.7345721
39,2024-10-01 01:00:00+00:00,0.39058203
39,2024-10-01 02:00:00+00:00,0.39058203
39,2024-10-01 03:00:00+00:00,0.0723591
39,2024-10-01 04:00:00+00:00,0.0723591
39,2024-10-01 05:00:00+00:00,0.0723591
39,2024-10-01 06:00:00+00:00,0.0723591
39,2024-10-01 07:00:00+00:00,0.0723591
39,2024-10-01 08:00:00+00:00,0.0723591
39,2024-10-01 09:00:00+00:00,0.0723591
39,2024-10-01 10:00:00+00:00,0.0723591
39,2024-10-01 11:00:00+00:00,0.0723591
39,2024-10-01 12:00:00+00:00,0.0723591
39,2024-10-01 13:00:00+00:00,0.0723591
39,2024-10-01 14:00:00+00:00,0.0723591
39,2024-10-01 15:00:00+00:00,0.0723591
39,2024-10-01 16:00:00+00:00,0.0723591
39,2024-10-01 17:00:00+00:00,0.0723591
39,2024-10-01 18:00:00+00:00,0.0723591
39,2024-10-01 19:00:00+00:00,0.0723591
39,2024-10-01 20:00:00+00:00,0.0723591
39,2024-10-01 21:00:00+00:00,0.0723591
39,2024-10-01 22:00:00+00:00,0.0723591
39,2024-10-01 23:00:00+00:00,0.0723591
39,2024-10-02 00:00:00+00:00,0.115110956
39,2024-10-02 01:00:00+00:00,0.115110956
39,2024-10-02 02:00:00+00:00,0.115110956
39,2024-10-02 03:00:00+00:00,0.115110956
39,2024-10-02 04:00:00+00:00,0.115110956
39,2024-10-02 05:00:00+00:00,0.115110956
39,2024-10-02 06:00:00+00:00,0.115110956
39,2024-10-02 07:00:00+00:00,0.115110956
39,2024-10-02 08:00:00+00:00,0.115110956
39,2024-10-02 09:00:00+00:00,0.115110956
39,2024-10-02 10:00:00+00:00,0.115110956
39,2024-10-02 11:00:00+00:00,0.115110956
39,2024-10-02 12:00:00+00:00,0.115110956
39,2024-10-02 13:00:00+00:00,0.115110956
39,2024-10-02 14:00:00+00:00,0.115110956
39,2024-10-02 15:00:00+00:00,0.115110956
39,2024-10-02 16:00:00+00:00,0.115110956
39,2024-10-02 17:00:00+00:00,0.115110956
39,2024-10-02 18:00:00+00:00,0.115110956
39,2024-10-02 19:00:00+00:00,0.115110956
39,2024-10-02 20:00:00+00:00,0.115110956
39,2024-10-02 21:00:00+00:00,0.115110956
39,2024-10-02 22:00:00+00:00,0.115110956
39,2024-10-02 23:00:00+00:00,0.115110956
40,2024-10-01 00:00:00+00:00,0.7345721
40,2024-10-01 01:00:00+00:00,0.38835078
40,2024-10-01 02:00:00+00:00,0.38835078
40,2024-10-01 03:00:00+00:00,0.0905997
40,2024-10-01 04:00:00+00:00,0.0905997
40,2024-10-01 05:00:00+00:00,0.0905997
40,2024-10-01 06:00:00+00:00,0.0905997
40,2024-10-01 07:00:00+00:00,0.0905997
40,2024-10-01 08:00:00+00:00,0.0905997
40,2024-10-01 09:00:00+00:00,0.0905997
40,2024-10-01 10:00:00+00:00,0.0905997
40,2024-10-01 11:00:00+00:00,0.0905997
40,2024-10-01 12:00:00+00:00,0.0905997
40,2024-10-01 13:00:00+00:00,0.0905997
40,2024-10-01 14:00:00+00:00,0.0905997
40,2024-10-01 15:00:00+00:00,0.0905997
40,2024-10-01 16:00:00+00:00,0.0905997
40,2024-10-01 17:00:00+00:00,0.0905997
40,2024-10-01 18:00:00+00:00,0.0905997
40,2024-10-01 19:00:00+00:00,0.0905997
40,2024-10-01 20:00:00+00:00,0.0905997
40,2024-10-01 21:00:00+00:00,0.0905997
40,2024-10-01 22:00:00+00:00,0.0905997
40,2024-10-01 23:00:00+00:00,0.0905997
40,2024-10-02 00:00:00+00:00,0.1184153
40,2024-10-02 01:00:00+00:00,0.1184153
40,2024-10-02 02:00:00+00:00,0.1184153
40,2024-10-02 03:00:00+00:00,0.1184153
40,2024-10-02 04:00:00+00:00,0.1184153
40,2024-10-02 05:00:00+00:00,0.1184153
40,2024-10-02 06:00:00+00:00,0.1184153
40,2024-10-02 07:00:00+00:00,0.1184153
40,2024-10-02 08:00:00+00:00,0.1184153
40,2024-10-02 09:00:00+00:00,0.1184153
40,2024-10-02 10:00:00+00:00,0.1184153
40,2024-10-02 11:00:00+00:00,0.1184153
40,2024-10-02 12:00:00+00:00,0.1184153
40,2024-10-02 13:00:00+00:00,0.1184153
40,2024-10-02 14:00:00+00:00,0.1184153
40,2024-10-02 15:00:00+00:00,0.1184153
40,2024-10-02 16:00:00+00:00,0.1184153
40,2024-10-02 17:00:00+00:00,0.1184153
40,2024-10-02 18:00:00+00:00,0.1184153
40,2024-10-02 19:00:00+00:00,0.1184153
40,2024-10-02 20:00:00+00:00,0.1184153
40,2024-10-02 21:00:00+00:00,0.1184153
40,2024-10-02 22:00:00+00:00,0.1184153
40,2024-10-02 23:00:00+00:00,0.1184153
41,2024-10-01 00:00:00+00:00,0.7345721
41,2024-10-01 01:00:00+00:00,0.60519737
41,2024-10-01 02:00:00+00:00,0.60519737
41,2024-10-01 03:00:00+00:00,0.58839756
41,2024-10-01 04:00:00+00:00,0.58839756
41,2024-10-01 05:00:00+00:00,0.58839756
41,2024-10-01 06:00:00+00:00,0.58839756
41,2024-10-01 07:00:00+00:00,0.58839756
41,2024-10-01 08:00:00+00:00,0.58839756
41,2024-10-01 09:00:00+00:00,0.58839756
41,2024-10-01 10:00:00+00:00,0.58839756
41,2024-10-01 11:00:00+00:00,0.58839756
41,2024-10-01 12:00:00+00:00,0.58839756
41,2024-10-01 13:00:00+00:00,0.58839756
41,2024-10-01 14:00:00+00:00,0.58839756
41,2024-10-01 15:00:00+00:00,0.58839756
41,2024-10-01 16:00:00+00:00,0.58839756
41,2024-10-01 17:00:00+00:00,0.58839756
41,2024-10-01 18:00:00+00:00,0.58839756
41,2024-10-01 19:00:00+00:00,0.58839756
41,2024-10-01 20:00:00+00:00,0.58839756
41,2024-10-01 21:00:00+00:00,0.58839756
41,2024-10-01 22:00:00+00:00,0.58839756
41,2024-10-01 23:00:00+00:00,0.58839756
41,2024-10-02 00:00:00+00:00,0.5771823
41,2024-10-02 01:00:00+00:00,0.5771823
41,2024-10-02 02:00:00+00:00,0.5771823
41,2024-10-02 03:00:00+00:00,0.5771823
41,2024-10-02 04:00:00+00:00,0.5771823
41,2024-10-02 05:00:00+00:00,0.5771823
41,2024-10-02 06:00:00+00:00,0.5771823
41,2024-10-02 07:00:00+00:00,0.5771823
41,2024-10-02 08:00:00+00:00,0.5771823
41,2024-10-02 09:00:00+00:00,0.5771823
41,2024-10-02 10:00:00+00:00,0.5771823
41,2024-10-02 11:00:00+00:00,0.5771823
41,2024-10-02 12:00:00+00:00,0.5771823
41,2024-10-02 13:00:00+00:00,0.5771823
41,2024-10-02 14:00:00+00:00,0.5771823
41,2024-10-02 15:00:00+00:00,0.5771823
41,2024-10-02 16:00:00+00:00,0.5771823
41,2024-10-02 17:00:00+00:00,0.5771823
41,2024-10-02 18:00:00+00:00,0.5771823
41,2024-10-02 19:00:00+00:00,0.5771823
41,2024-10-02 20:00:00+00:00,0.5771823
41,2024-10-02 21:00:00+00:00,0.5771823
41,2024-10-02 22:00:00+00:00,0.5771823
41,2024-10-02 23:00:00+00:00,0.5771823
42,2024-10-01 00:00:00+00:00,0.7345721
42,2024-10-01 01:00:00+00:00,0.7345721
42,2024-10-01 02:00:00+00:00,0.7345721
42,2024-10-01 03:00:00+00:00,0.7345721
42,2024-10-01 04:00:00+00:00,0.7345721
42,2024-10-01 05:00:00+00:00,0.7345721
42,2024-10-01 06:00:00+00:00,0.7345721
42,2024-10-01 07:00:00+00:00,0.7345721
42,2024-10-01 08:00:00+00:00,0.7345721
42,2024-10-01 09:00:00+00:00,0.7345721
42,2024-10-01 10:00:00+00:00,0.7345721
42,2024-10-01 11:00:00+00:00,0.7345721
42,2024-10-01 12:00:00+00:00,0.7345721
42,2024-10-01 13:00:00+00:00,0.7345721
42,2024-10-01 14:00:00+00:00,0.7345721
42,2024-10-01 15:00:00+00:00,0.7345721
42,2024-10-01 16:00:00+00:00,0.7345721
42,2024-10-01 17:00:00+00:00,0.7345721
42,2024-10-01 18:00:00+00:00,0.7345721
42,2024-10-01 19:00:00+00:00,0.7345721
42,2024-10-01 20:00:00+00:00,0.7345721
42,2024-10-01 21:00:00+00:00,0.7345721
42,2024-10-01 22:00:00+00:00,0.7345721
42,2024-10-01 23:00:00+00:00,0.7345721
42,2024-10-02 00:00:00+00:00,0.7345721
42,2024-10-02 01:00:00+00:00,0.7345721
42,2024-10-02 02:00:00+00:00,0.7345721
42,2024-10-02 03:00:00+00:00,0.7345721
42,2024-10-02 04:00:00+00:00,0.7345721
42,2024-10-02 05:00:00+00:00,0.7345721
42,2024-10-02 06:00:00+00:00,0.7345721
42,2024-10-02 07:00:00+00:00,0.7345721
42,2024-10-02 08:00:00+00:00,0.7345721
42,2024-10-02 09:00:00+00:00,0.7345721
42,2024-10-02 10:00:00+00:00,0.7345721
42,2024-10-02 11:00:00+00:00,0.7345721
42,2024-10-02 12:00:00+00:00,0.7345721
42,2024-10-02 13:00:00+00:00,0.7345721
42,2024-10-02 14:00:00+00:00,0.7345721
42,2024-10-02 15:00:00+00:00,0.7345721
42,2024-10-02 16:00:00+00:00,0.7345721
42,2024-10-02 17:00:00+00:00,0.7345721
42,2024-10-02 18:00:00+00:00,0.7345721
42,2024-10-02 19:00:00+00:00,0.7345721
42,2024-10-02 20:00:00+00:00,0.7345721
42,2024-10-02 21:00:00+00:00,0.7345721
42,2024-10-02 22:00:00+00:00,0.7345721
42,2024-10-02 23:00:00+00:00,0.7345721
43,2024-10-01 00:00:00+00:00,0.7345721
43,2024-10-01 01:00:00+00:00,0.36829704
43,2024-10-01 02:00:00+00:00,0.36829704
43,2024-10-01 03:00:00+00:00,0.35452136
43,2024-10-01 04:00:00+00:00,0.35452136
43,2024-10-01 05:00:00+00:00,0.35452136
43,2024-10-01 06:00:00+00:00,0.35452136
43,2024-10-01 07:00:00+00:00,0.35452136
43,2024-10-01 08:00:00+00:00,0.35452136
43,2024-10-01 09:00:00+00:00,0.35452136
43,2024-10-01 10:00:00+00:00,0.35452136
43,2024-10-01 11:00:00+00:00,0.35452136
43,2024-10-01 12:00:00+00:00,0.35452136
43,2024-10-01 13:00:00+00:00,0.35452136
43,2024-10-01 14:00:00+00:00,0.35452136
43,2024-10-01 15:00:00+00:00,0.35452136
43,2024-10-01 16:00:00+00:00,0.35452136
43,2024-10-01 17:00:00+00:00,0.35452136
43,2024-10-01 18:00:00+00:00,0.35452136
43,2024-10-01 19:00:00+00:00,0.35452136
43,2024-10-01 20:00:00+00:00,0.35452136
43,2024-10-01 21:00:00+00:00,0.35452136
43,2024-10-01 22:00:00+00:00,0.35452136
43,2024-10-01 23:00:00+00:00,0.35452136
43,2024-10-02 00:00:00+00:00,0.36733243
43,2024-10-02 01:00:00+00:00,0.36733243
43,2024-10-02 02:00:00+00:00,0.36733243
43,2024-10-02 03:00:00+00:00,0.36733243
43,2024-10-02 04:00:00+00:00,0.36733243
43,2024-10-02 05:00:00+00:00,0.36733243
43,2024-10-02 06:00:00+00:00,0.36733243
43,2024-10-02 07:00:00+00:00,0.36733243
43,2024-10-02 08:00:00+00:00,0.36733243
43,2024-10-02 09:00:00+00:00,0.36733243
43,2024-10-02 10:00:00+00:00,0.36733243
43,2024-10-02 11:00:00+00:00,0.36733243
43,2024-10-02 12:00:00+00:00,0.36733243
43,2024-10-02 13:00:00+00:00,0.36733243
43,2024-10-02 14:00:00+00:00,0.36733243
43,2024-10-02 15:00:00+00:00,0.36733243
43,2024-10-02 16:00:00+00:00,0.36733243
43,2024-10-02 17:00:00+00:00,0.36733243
43,2024-10-02 18:00:00+00:00,0.36733243
43,2024-10-02 19:00:00+00:00,0.36733243
43,2024-10-02 20:00:00+00:00,0.36733243
43,2024-10-02 21:00:00+00:00,0.36733243
43,2024-10-02 22:00:00+00:00,0.36733243
43,2024-10-02 23:00:00+00:00,0.36733243
73,2024-10-01 00:00:00+00:00,0.7345721
73,2024-10-01 01:00:00+00:00,0.48225403
73,2024-10-01 02:00:00+00:00,0.48225403
73,2024-10-01 03:00:00+00:00,0.52587974
73,2024-10-01 04:00:00+00:00,0.52587974
73,2024-10-01 05:00:00+00:00,0.52587974
73,2024-10-01 06:00:00+00:00,0.52587974
73,2024-10-01 07:00:00+00:00,0.52587974
73,2024-10-01 08:00:00+00:00,0.52587974
73,2024-10-01 09:00:00+00:00,0.52587974
73,2024-10-01 10:00:00+00:00,0.52587974
73,2024-10-01 11:00:00+00:00,0.52587974
73,2024-10-01 12:00:00+00:00,0.52587974
73,2024-10-01 13:00:00+00:00,0.52587974
73,2024-10-01 14:00:00+00:00,0.52587974
73,2024-10-01 15:00:00+00:00,0.52587974
73,2024-10-01 16:00:00+00:00,0.52587974
73,2024-10-01 17:00:00+00:00,0.52587974
73,2024-10-01 18:00:00+00:00,0.52587974
73,2024-10-01 19:00:00+00:00,0.52587974
73,2024-10-01 20:00:00+00:00,0.52587974
73,2024-10-01 21:00:00+00:00,0.52587974
73,2024-10-01 22:00:00+00:00,0.52587974
73,2024-10-01 23:00:00+00:00,0.52587974
73,2024-10-02 00:00:00+00:00,0.4858982
73,2024-10-02 01:00:00+00:00,0.4858982
73,2024-10-02 02:00:00+00:00,0.4858982
73,2024-10-02 03:00:00+00:00,0.4858982
73,2024-10-02 04:00:00+00:00,0.4858982
73,2024-10-02 05:00:00+00:00,0.4858982
